1,0,NPU,1,R3_FE,1,5,5,N,N,1,7,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,62,R3_FE,7,7,7,N,N,1,7,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,1,R3_FE,7,7,7,N,N,1,7,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,63,R3_FE,1,1,1,N,N,1,7,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,0,R3_FE,1,1,1,N,N,1,7,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,63,R3_FE,7,3,3,N,N,1,7,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,0,R3_FE,7,3,3,N,N,1,7,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,60,R3_FE,1,5,5,N,N,1,8,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,3,R3_FE,1,5,5,N,N,1,8,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,60,R3_FE,7,7,7,N,N,1,8,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,3,R3_FE,7,7,7,N,N,1,8,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,61,R3_FE,1,1,1,N,N,1,8,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,2,R3_FE,1,1,1,N,N,1,8,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,61,R3_FE,7,3,3,N,N,1,8,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,2,R3_FE,7,3,3,N,N,1,8,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,59,R3_FE,4,4,4,N,N,1,9,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,4,R3_FE,4,4,4,N,N,1,9,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,59,R3_FE,0,0,0,N,N,1,9,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,4,R3_FE,0,0,0,N,N,1,9,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,58,R3_FE,4,4,4,N,N,1,9,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,5,R3_FE,4,4,4,N,N,1,9,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,58,R3_FE,0,0,0,N,N,1,9,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,5,R3_FE,0,0,0,N,N,1,9,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,57,R3_FE,4,4,4,N,N,1,10,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,6,R3_FE,4,4,4,N,N,1,10,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,57,R3_FE,0,0,0,N,N,1,10,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,6,R3_FE,0,0,0,N,N,1,10,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,56,R3_FE,4,4,4,N,N,1,10,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,7,R3_FE,4,4,4,N,N,1,10,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,56,R3_FE,0,0,0,N,N,1,10,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,7,R3_FE,0,0,0,N,N,1,10,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,59,R3_FE,5,5,5,N,N,1,11,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,4,R3_FE,5,5,5,N,N,1,11,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,59,R3_FE,1,1,1,N,N,1,11,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,4,R3_FE,1,1,1,N,N,1,11,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,58,R3_FE,5,5,5,N,N,1,11,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,5,R3_FE,5,5,5,N,N,1,11,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,58,R3_FE,1,1,1,N,N,1,11,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,5,R3_FE,1,1,1,N,N,1,11,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,57,R3_FE,5,5,5,N,N,1,12,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,6,R3_FE,5,5,5,N,N,1,12,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,57,R3_FE,1,1,1,N,N,1,12,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,6,R3_FE,1,1,1,N,N,1,12,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,56,R3_FE,5,5,5,N,N,1,12,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,7,R3_FE,5,5,5,N,N,1,12,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,56,R3_FE,1,1,1,N,N,1,12,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,7,R3_FE,1,1,1,N,N,1,12,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,59,R3_FE,2,6,6,N,N,1,13,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,4,R3_FE,2,6,6,N,N,1,13,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,59,R3_FE,6,2,2,N,N,1,13,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,4,R3_FE,6,2,2,N,N,1,13,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,58,R3_FE,2,6,6,N,N,1,13,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,5,R3_FE,2,6,6,N,N,1,13,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,58,R3_FE,6,2,2,N,N,1,13,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,5,R3_FE,6,2,2,N,N,1,13,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,57,R3_FE,2,6,6,N,N,1,14,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,6,R3_FE,2,6,6,N,N,1,14,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,57,R3_FE,6,2,2,N,N,1,14,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,6,R3_FE,6,2,2,N,N,1,14,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,56,R3_FE,2,6,6,N,N,1,14,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,7,R3_FE,2,6,6,N,N,1,14,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,56,R3_FE,6,2,2,N,N,1,14,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,7,R3_FE,6,2,2,N,N,1,14,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,59,R3_FE,3,7,7,N,N,1,15,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,4,R3_FE,3,7,7,N,N,1,15,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,59,R3_FE,7,3,3,N,N,1,15,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,4,R3_FE,7,3,3,N,N,1,15,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,58,R3_FE,3,7,7,N,N,1,15,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,5,R3_FE,3,7,7,N,N,1,15,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,58,R3_FE,7,3,3,N,N,1,15,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,5,R3_FE,7,3,3,N,N,1,15,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,57,R3_FE,3,7,7,N,N,1,16,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,6,R3_FE,3,7,7,N,N,1,16,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,57,R3_FE,7,3,3,N,N,1,16,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,6,R3_FE,7,3,3,N,N,1,16,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,56,R3_FE,3,7,7,N,N,1,16,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,7,R3_FE,3,7,7,N,N,1,16,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,56,R3_FE,7,3,3,N,N,1,16,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,7,R3_FE,7,3,3,N,N,1,16,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,55,R3_FE,4,4,4,N,N,1,17,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,8,R3_FE,4,4,4,N,N,1,17,TRANSCEIVER,0,OSFP,1,1,1,N,N
