rsw021.p001.f01.eag6::bmc.uptime,155171.8,"Sat, 13 Apr 24 03:00:00 -0700",1713002400
rsw021.p001.f01.eag6::bmc.uptime,156073.2,"Sat, 13 Apr 24 03:15:00 -0700",1713003300
rsw021.p001.f01.eag6::bmc.uptime,156972,"Sat, 13 Apr 24 03:30:00 -0700",1713004200
rsw021.p001.f01.eag6::bmc.uptime,157873,"Sat, 13 Apr 24 03:45:00 -0700",1713005100
rsw021.p001.f01.eag6::bmc.uptime,158773,"Sat, 13 Apr 24 04:00:00 -0700",1713006000
rsw021.p001.f01.eag6::bmc.uptime,159672.2,"Sat, 13 Apr 24 04:15:00 -0700",1713006900
rsw021.p001.f01.eag6::bmc.uptime,160572,"Sat, 13 Apr 24 04:30:00 -0700",1713007800
rsw021.p001.f01.eag6::bmc.uptime,161472,"Sat, 13 Apr 24 04:45:00 -0700",1713008700
rsw021.p001.f01.eag6::bmc.uptime,162371.6,"Sat, 13 Apr 24 05:00:00 -0700",1713009600
rsw021.p001.f01.eag6::bmc.uptime,163273.2,"Sat, 13 Apr 24 05:15:00 -0700",1713010500
rsw021.p001.f01.eag6::bmc.uptime,164173.6,"Sat, 13 Apr 24 05:30:00 -0700",1713011400
rsw021.p001.f01.eag6::bmc.uptime,165071.8,"Sat, 13 Apr 24 05:45:00 -0700",1713012300
rsw021.p001.f01.eag6::bmc.uptime,165971.6,"Sat, 13 Apr 24 06:00:00 -0700",1713013200
rsw021.p001.f01.eag6::bmc.uptime,166873,"Sat, 13 Apr 24 06:15:00 -0700",1713014100
rsw021.p001.f01.eag6::bmc.uptime,167773.6,"Sat, 13 Apr 24 06:30:00 -0700",1713015000
rsw021.p001.f01.eag6::bmc.uptime,168673,"Sat, 13 Apr 24 06:45:00 -0700",1713015900
rsw021.p001.f01.eag6::bmc.uptime,169573,"Sat, 13 Apr 24 07:00:00 -0700",1713016800
rsw021.p001.f01.eag6::bmc.uptime,170472.8,"Sat, 13 Apr 24 07:15:00 -0700",1713017700
rsw021.p001.f01.eag6::bmc.uptime,171373.6,"Sat, 13 Apr 24 07:30:00 -0700",1713018600
rsw021.p001.f01.eag6::bmc.uptime,172274,"Sat, 13 Apr 24 07:45:00 -0700",1713019500
rsw021.p001.f01.eag6::bmc.uptime,173172.8,"Sat, 13 Apr 24 08:00:00 -0700",1713020400
rsw021.p001.f01.eag6::bmc.uptime,174072,"Sat, 13 Apr 24 08:15:00 -0700",1713021300
rsw021.p001.f01.eag6::bmc.uptime,174972,"Sat, 13 Apr 24 08:30:00 -0700",1713022200
rsw021.p001.f01.eag6::bmc.uptime,175874.4,"Sat, 13 Apr 24 08:45:00 -0700",1713023100
rsw021.p001.f01.eag6::bmc.uptime,176771.8,"Sat, 13 Apr 24 09:00:00 -0700",1713024000
rsw021.p001.f01.eag6::bmc.uptime,177673,"Sat, 13 Apr 24 09:15:00 -0700",1713024900
rsw021.p001.f01.eag6::bmc.uptime,178572,"Sat, 13 Apr 24 09:30:00 -0700",1713025800
rsw021.p001.f01.eag6::bmc.uptime,179473.2,"Sat, 13 Apr 24 09:45:00 -0700",1713026700
rsw021.p001.f01.eag6::bmc.uptime,180372,"Sat, 13 Apr 24 10:00:00 -0700",1713027600
rsw021.p001.f01.eag6::bmc.uptime,181273.2,"Sat, 13 Apr 24 10:15:00 -0700",1713028500
rsw021.p001.f01.eag6::bmc.uptime,182171.8,"Sat, 13 Apr 24 10:30:00 -0700",1713029400
rsw021.p001.f01.eag6::bmc.uptime,183071.6,"Sat, 13 Apr 24 10:45:00 -0700",1713030300
rsw021.p001.f01.eag6::bmc.uptime,183973.2,"Sat, 13 Apr 24 11:00:00 -0700",1713031200
rsw021.p001.f01.eag6::bmc.uptime,184874.8,"Sat, 13 Apr 24 11:15:00 -0700",1713032100
rsw021.p001.f01.eag6::bmc.uptime,185773.4,"Sat, 13 Apr 24 11:30:00 -0700",1713033000
rsw021.p001.f01.eag6::bmc.uptime,186671.6,"Sat, 13 Apr 24 11:45:00 -0700",1713033900
rsw021.p001.f01.eag6::bmc.uptime,187573,"Sat, 13 Apr 24 12:00:00 -0700",1713034800
rsw021.p001.f01.eag6::bmc.uptime,188472.8,"Sat, 13 Apr 24 12:15:00 -0700",1713035700
rsw021.p001.f01.eag6::bmc.uptime,189373.2,"Sat, 13 Apr 24 12:30:00 -0700",1713036600
rsw021.p001.f01.eag6::bmc.uptime,190275.6,"Sat, 13 Apr 24 12:45:00 -0700",1713037500
rsw021.p001.f01.eag6::bmc.uptime,191171.8,"Sat, 13 Apr 24 13:00:00 -0700",1713038400
rsw021.p001.f01.eag6::bmc.uptime,192072,"Sat, 13 Apr 24 13:15:00 -0700",1713039300
rsw021.p001.f01.eag6::bmc.uptime,192974.4,"Sat, 13 Apr 24 13:30:00 -0700",1713040200
rsw021.p001.f01.eag6::bmc.uptime,193872,"Sat, 13 Apr 24 13:45:00 -0700",1713041100
rsw021.p001.f01.eag6::bmc.uptime,194773,"Sat, 13 Apr 24 14:00:00 -0700",1713042000
rsw021.p001.f01.eag6::bmc.uptime,195672,"Sat, 13 Apr 24 14:15:00 -0700",1713042900
rsw021.p001.f01.eag6::bmc.uptime,196572,"Sat, 13 Apr 24 14:30:00 -0700",1713043800
rsw021.p001.f01.eag6::bmc.uptime,197473.2,"Sat, 13 Apr 24 14:45:00 -0700",1713044700
rsw021.p001.f01.eag6::bmc.uptime,198371.6,"Sat, 13 Apr 24 15:00:00 -0700",1713045600
rsw021.p001.f01.eag6::bmc.uptime,199273.4,"Sat, 13 Apr 24 15:15:00 -0700",1713046500
rsw021.p001.f01.eag6::bmc.uptime,200176,"Sat, 13 Apr 24 15:30:00 -0700",1713047400
rsw021.p001.f01.eag6::bmc.uptime,201073.2,"Sat, 13 Apr 24 15:45:00 -0700",1713048300
rsw021.p001.f01.eag6::bmc.uptime,201973,"Sat, 13 Apr 24 16:00:00 -0700",1713049200
rsw021.p001.f01.eag6::bmc.uptime,202873.6,"Sat, 13 Apr 24 16:15:00 -0700",1713050100
rsw021.p001.f01.eag6::bmc.uptime,203772.8,"Sat, 13 Apr 24 16:30:00 -0700",1713051000
rsw021.p001.f01.eag6::bmc.uptime,204674.8,"Sat, 13 Apr 24 16:45:00 -0700",1713051900
rsw021.p001.f01.eag6::bmc.uptime,205571.6,"Sat, 13 Apr 24 17:00:00 -0700",1713052800
